transaction_id,material_id,plant_id,warehouse_id,transaction_type,quantity,transaction_date,reference_doc
TXN-002488,MAT-00194,PLT-IN-03,WH-07,Goods Receipt,160,2026-06-08,PO-00003
TXN-002140,MAT-00193,PLT-IN-03,WH-07,Goods Issue,-145,2026-06-08,PO-PROD-00025
TXN-001376,MAT-00222,PLT-DE-02,WH-04,Goods Receipt,56,2026-06-08,PO-00071
TXN-002866,MAT-00238,PLT-IN-03,WH-07,Goods Receipt,91,2026-06-09,PO-00153
TXN-002895,MAT-00146,PLT-DE-02,WH-04,Goods Issue,-282,2026-06-09,PO-PROD-00046
TXN-000190,MAT-00105,PLT-DE-02,WH-04,Transfer,240,2026-06-09,PO-PROD-00039
TXN-001969,MAT-00398,PLT-DE-02,WH-04,Goods Receipt,161,2026-06-09,PO-00101
TXN-001858,MAT-00075,PLT-IN-03,WH-07,Adjustment,209,2026-06-09,PO-PROD-00049
TXN-001498,MAT-00489,PLT-DE-02,WH-04,Goods Issue,-159,2026-06-09,PO-PROD-00088
TXN-003121,MAT-00213,PLT-DE-02,WH-04,Goods Receipt,259,2026-06-09,PO-00014
TXN-001349,MAT-00245,PLT-IN-03,WH-07,Transfer,56,2026-06-09,PO-PROD-00065
TXN-001434,MAT-00164,PLT-IN-03,WH-07,Goods Receipt,193,2026-06-09,PO-00128
TXN-000980,MAT-00340,PLT-US-01,WH-01,Goods Issue,-194,2026-06-09,PO-PROD-00115
TXN-003074,MAT-00363,PLT-IN-03,WH-07,Goods Issue,-82,2026-06-09,PO-PROD-00061
TXN-002941,MAT-00340,PLT-US-01,WH-01,Transfer,232,2026-06-09,PO-PROD-00146
TXN-002141,MAT-00340,PLT-US-01,WH-01,Goods Issue,-47,2026-06-09,PO-PROD-00035
TXN-001227,MAT-00147,PLT-US-01,WH-01,Adjustment,182,2026-06-09,PO-PROD-00010
TXN-000366,MAT-00224,PLT-IN-03,WH-07,Goods Issue,-287,2026-06-09,PO-PROD-00147
TXN-002278,MAT-00228,PLT-US-01,WH-01,Goods Issue,-143,2026-06-09,PO-PROD-00173
TXN-001786,MAT-00118,PLT-US-01,WH-01,Goods Issue,-105,2026-06-09,PO-PROD-00029
TXN-003031,MAT-00496,PLT-US-01,WH-01,Goods Receipt,95,2026-06-09,PO-00093
TXN-000886,MAT-00204,PLT-IN-03,WH-07,Adjustment,165,2026-06-09,PO-PROD-00193
TXN-002060,MAT-00174,PLT-IN-03,WH-07,Goods Issue,-221,2026-06-09,PO-PROD-00049
TXN-000094,MAT-00213,PLT-DE-02,WH-04,Goods Issue,-236,2026-06-09,PO-PROD-00167
TXN-000385,MAT-00115,PLT-DE-02,WH-04,Transfer,298,2026-06-09,PO-PROD-00028
TXN-001269,MAT-00340,PLT-US-01,WH-01,Goods Receipt,271,2026-06-09,PO-00032
TXN-002043,MAT-00415,PLT-IN-03,WH-07,Goods Issue,-34,2026-06-09,PO-PROD-00167
TXN-000719,MAT-00428,PLT-IN-03,WH-07,Transfer,241,2026-06-09,PO-PROD-00036
TXN-002144,MAT-00403,PLT-DE-02,WH-04,Goods Issue,-236,2026-06-09,PO-PROD-00159
TXN-001560,MAT-00268,PLT-US-01,WH-01,Transfer,232,2026-06-09,PO-PROD-00083
TXN-000258,MAT-00024,PLT-US-01,WH-01,Goods Issue,-78,2026-06-09,PO-PROD-00095
TXN-001131,MAT-00061,PLT-DE-02,WH-04,Goods Issue,-44,2026-06-09,PO-PROD-00212
TXN-001138,MAT-00008,PLT-IN-03,WH-07,Adjustment,192,2026-06-09,PO-PROD-00030
TXN-003001,MAT-00175,PLT-DE-02,WH-04,Adjustment,27,2026-06-09,PO-PROD-00207
TXN-002217,MAT-00151,PLT-US-01,WH-01,Goods Receipt,189,2026-06-09,PO-00077
TXN-002157,MAT-00477,PLT-US-01,WH-01,Goods Receipt,112,2026-06-09,PO-00021
TXN-002683,MAT-00302,PLT-US-01,WH-01,Goods Issue,-151,2026-06-09,PO-PROD-00172
TXN-000916,MAT-00376,PLT-IN-03,WH-07,Transfer,95,2026-06-09,PO-PROD-00047
TXN-002752,MAT-00313,PLT-IN-03,WH-07,Goods Receipt,276,2026-06-09,PO-00063
TXN-001947,MAT-00306,PLT-US-01,WH-01,Goods Issue,-198,2026-06-10,PO-PROD-00126
TXN-000729,MAT-00390,PLT-US-01,WH-01,Goods Issue,-23,2026-06-10,PO-PROD-00139
TXN-002653,MAT-00353,PLT-IN-03,WH-07,Goods Issue,-113,2026-06-10,PO-PROD-00133
TXN-001762,MAT-00391,PLT-DE-02,WH-04,Adjustment,178,2026-06-10,PO-PROD-00021
TXN-002589,MAT-00358,PLT-DE-02,WH-04,Goods Issue,-297,2026-06-10,PO-PROD-00116
TXN-002143,MAT-00026,PLT-US-01,WH-01,Goods Receipt,251,2026-06-10,PO-00066
TXN-001707,MAT-00371,PLT-US-01,WH-01,Adjustment,177,2026-06-10,PO-PROD-00155
TXN-002675,MAT-00384,PLT-IN-03,WH-07,Transfer,196,2026-06-10,PO-PROD-00151
TXN-002672,MAT-00351,PLT-IN-03,WH-07,Goods Issue,-255,2026-06-10,PO-PROD-00182
TXN-003073,MAT-00499,PLT-US-01,WH-01,Goods Issue,-248,2026-06-10,PO-PROD-00128
TXN-001666,MAT-00041,PLT-IN-03,WH-07,Goods Issue,-101,2026-06-10,PO-PROD-00158
TXN-000134,MAT-00066,PLT-DE-02,WH-04,Goods Issue,-250,2026-06-10,PO-PROD-00218
TXN-000416,MAT-00157,PLT-IN-03,WH-07,Goods Issue,-291,2026-06-10,PO-PROD-00184
TXN-001739,MAT-00006,PLT-DE-02,WH-04,Goods Issue,-24,2026-06-10,PO-PROD-00038
TXN-001881,MAT-00094,PLT-IN-03,WH-07,Transfer,37,2026-06-10,PO-PROD-00157
TXN-000182,MAT-00165,PLT-DE-02,WH-04,Goods Receipt,97,2026-06-10,PO-00024
TXN-000665,MAT-00078,PLT-US-01,WH-01,Goods Issue,-184,2026-06-10,PO-PROD-00153
TXN-000018,MAT-00166,PLT-IN-03,WH-07,Goods Issue,-244,2026-06-10,PO-PROD-00050
TXN-001085,MAT-00167,PLT-US-01,WH-01,Goods Receipt,189,2026-06-10,PO-00073
TXN-001565,MAT-00265,PLT-DE-02,WH-04,Adjustment,88,2026-06-10,PO-PROD-00046
TXN-001060,MAT-00459,PLT-IN-03,WH-07,Goods Receipt,169,2026-06-10,PO-00134
TXN-003149,MAT-00215,PLT-IN-03,WH-07,Goods Receipt,237,2026-06-10,PO-00122
TXN-000922,MAT-00012,PLT-IN-03,WH-07,Goods Issue,-111,2026-06-10,PO-PROD-00003
TXN-000614,MAT-00276,PLT-US-01,WH-01,Transfer,77,2026-06-10,PO-PROD-00138
TXN-001827,MAT-00412,PLT-IN-03,WH-07,Goods Receipt,65,2026-06-10,PO-00109
TXN-002399,MAT-00426,PLT-DE-02,WH-04,Goods Issue,-114,2026-06-10,PO-PROD-00038
TXN-002333,MAT-00155,PLT-IN-03,WH-07,Transfer,177,2026-06-10,PO-PROD-00143
TXN-002451,MAT-00192,PLT-DE-02,WH-04,Adjustment,239,2026-06-10,PO-PROD-00061
TXN-001599,MAT-00265,PLT-DE-02,WH-04,Goods Receipt,18,2026-06-10,PO-00101
TXN-002627,MAT-00107,PLT-US-01,WH-01,Transfer,146,2026-06-10,PO-PROD-00013
TXN-003199,MAT-00270,PLT-DE-02,WH-04,Goods Receipt,72,2026-06-10,PO-00126
TXN-003079,MAT-00287,PLT-DE-02,WH-04,Goods Issue,-91,2026-06-10,PO-PROD-00023
TXN-000644,MAT-00262,PLT-IN-03,WH-07,Transfer,192,2026-06-11,PO-PROD-00165
TXN-001929,MAT-00354,PLT-IN-03,WH-07,Goods Receipt,275,2026-06-11,PO-00122
TXN-000987,MAT-00236,PLT-IN-03,WH-07,Goods Receipt,94,2026-06-11,PO-00060
TXN-000985,MAT-00408,PLT-DE-02,WH-04,Goods Issue,-189,2026-06-11,PO-PROD-00002
TXN-000783,MAT-00270,PLT-DE-02,WH-04,Goods Receipt,223,2026-06-11,PO-00121
TXN-002621,MAT-00291,PLT-US-01,WH-01,Goods Receipt,76,2026-06-11,PO-00056
TXN-000618,MAT-00359,PLT-IN-03,WH-07,Goods Receipt,230,2026-06-11,PO-00009
TXN-000925,MAT-00342,PLT-IN-03,WH-07,Goods Receipt,176,2026-06-11,PO-00064
TXN-002009,MAT-00147,PLT-US-01,WH-01,Goods Issue,-178,2026-06-11,PO-PROD-00219
TXN-001979,MAT-00131,PLT-US-01,WH-01,Transfer,239,2026-06-11,PO-PROD-00097
TXN-002254,MAT-00265,PLT-DE-02,WH-04,Goods Issue,-147,2026-06-11,PO-PROD-00009
TXN-002665,MAT-00305,PLT-DE-02,WH-04,Goods Issue,-67,2026-06-11,PO-PROD-00185
TXN-003034,MAT-00162,PLT-IN-03,WH-07,Goods Issue,-18,2026-06-11,PO-PROD-00141
TXN-002046,MAT-00121,PLT-US-01,WH-01,Goods Receipt,192,2026-06-11,PO-00102
TXN-000701,MAT-00266,PLT-US-01,WH-01,Goods Issue,-90,2026-06-11,PO-PROD-00177
TXN-003156,MAT-00436,PLT-US-01,WH-01,Goods Issue,-162,2026-06-11,PO-PROD-00030
TXN-002052,MAT-00378,PLT-IN-03,WH-07,Adjustment,293,2026-06-11,PO-PROD-00153
TXN-001968,MAT-00287,PLT-DE-02,WH-04,Goods Receipt,282,2026-06-11,PO-00033
TXN-002078,MAT-00439,PLT-US-01,WH-01,Goods Issue,-36,2026-06-11,PO-PROD-00177
TXN-002288,MAT-00417,PLT-DE-02,WH-04,Goods Issue,-95,2026-06-11,PO-PROD-00001
TXN-002596,MAT-00392,PLT-DE-02,WH-04,Goods Receipt,189,2026-06-11,PO-00017
TXN-000577,MAT-00295,PLT-IN-03,WH-07,Goods Issue,-71,2026-06-11,PO-PROD-00151
TXN-002601,MAT-00329,PLT-IN-03,WH-07,Goods Receipt,177,2026-06-11,PO-00137
TXN-000821,MAT-00348,PLT-IN-03,WH-07,Goods Issue,-41,2026-06-11,PO-PROD-00217
TXN-000941,MAT-00007,PLT-US-01,WH-01,Goods Receipt,110,2026-06-11,PO-00149
TXN-001398,MAT-00472,PLT-IN-03,WH-07,Goods Receipt,142,2026-06-11,PO-00072
TXN-001487,MAT-00383,PLT-US-01,WH-01,Goods Issue,-70,2026-06-11,PO-PROD-00151
TXN-001868,MAT-00298,PLT-DE-02,WH-04,Goods Issue,-232,2026-06-11,PO-PROD-00002
TXN-001725,MAT-00037,PLT-US-01,WH-01,Goods Issue,-72,2026-06-11,PO-PROD-00009
TXN-001569,MAT-00489,PLT-DE-02,WH-04,Goods Issue,-248,2026-06-11,PO-PROD-00028
TXN-002736,MAT-00095,PLT-US-01,WH-01,Goods Issue,-181,2026-06-11,PO-PROD-00214
TXN-001192,MAT-00065,PLT-US-01,WH-01,Transfer,206,2026-06-11,PO-PROD-00207
TXN-000369,MAT-00254,PLT-IN-03,WH-07,Goods Receipt,124,2026-06-11,PO-00007
TXN-000198,MAT-00349,PLT-US-01,WH-01,Goods Receipt,142,2026-06-11,PO-00120
TXN-001503,MAT-00353,PLT-IN-03,WH-07,Adjustment,28,2026-06-11,PO-PROD-00053
TXN-002931,MAT-00151,PLT-US-01,WH-01,Transfer,292,2026-06-11,PO-PROD-00138
TXN-001471,MAT-00216,PLT-DE-02,WH-04,Goods Receipt,186,2026-06-11,PO-00112
TXN-001150,MAT-00286,PLT-IN-03,WH-07,Adjustment,174,2026-06-11,PO-PROD-00139
TXN-001061,MAT-00349,PLT-US-01,WH-01,Goods Receipt,50,2026-06-11,PO-00119
TXN-001076,MAT-00118,PLT-US-01,WH-01,Goods Issue,-51,2026-06-11,PO-PROD-00019
TXN-002801,MAT-00177,PLT-IN-03,WH-07,Adjustment,125,2026-06-11,PO-PROD-00003
TXN-002774,MAT-00371,PLT-IN-03,WH-07,Transfer,154,2026-06-11,PO-PROD-00162
TXN-001579,MAT-00371,PLT-IN-03,WH-07,Goods Issue,-35,2026-06-11,PO-PROD-00169
TXN-002763,MAT-00353,PLT-IN-03,WH-07,Transfer,103,2026-06-11,PO-PROD-00175
TXN-000229,MAT-00029,PLT-IN-03,WH-07,Goods Issue,-65,2026-06-12,PO-PROD-00066
TXN-001211,MAT-00179,PLT-IN-03,WH-07,Goods Issue,-109,2026-06-12,PO-PROD-00028
TXN-001124,MAT-00069,PLT-US-01,WH-01,Goods Receipt,245,2026-06-12,PO-00113
TXN-001123,MAT-00458,PLT-US-01,WH-01,Transfer,272,2026-06-12,PO-PROD-00034
TXN-001476,MAT-00340,PLT-US-01,WH-01,Goods Issue,-213,2026-06-12,PO-PROD-00145
TXN-001397,MAT-00257,PLT-DE-02,WH-04,Goods Issue,-282,2026-06-12,PO-PROD-00106
TXN-001136,MAT-00104,PLT-IN-03,WH-07,Goods Issue,-162,2026-06-12,PO-PROD-00122
TXN-000629,MAT-00313,PLT-US-01,WH-01,Goods Issue,-88,2026-06-12,PO-PROD-00209
TXN-000595,MAT-00452,PLT-US-01,WH-01,Goods Issue,-37,2026-06-12,PO-PROD-00102
TXN-001068,MAT-00373,PLT-DE-02,WH-04,Transfer,17,2026-06-12,PO-PROD-00217
TXN-002398,MAT-00277,PLT-DE-02,WH-04,Goods Receipt,65,2026-06-12,PO-00137
TXN-002205,MAT-00142,PLT-US-01,WH-01,Goods Receipt,26,2026-06-12,PO-00003
TXN-002513,MAT-00486,PLT-IN-03,WH-07,Goods Receipt,13,2026-06-12,PO-00008
TXN-002207,MAT-00009,PLT-US-01,WH-01,Goods Receipt,45,2026-06-12,PO-00102
TXN-000533,MAT-00496,PLT-US-01,WH-01,Transfer,168,2026-06-12,PO-PROD-00173
TXN-000558,MAT-00432,PLT-DE-02,WH-04,Adjustment,146,2026-06-12,PO-PROD-00023
TXN-002221,MAT-00342,PLT-IN-03,WH-07,Goods Issue,-44,2026-06-12,PO-PROD-00218
TXN-002518,MAT-00029,PLT-IN-03,WH-07,Goods Receipt,81,2026-06-12,PO-00054
TXN-001616,MAT-00259,PLT-DE-02,WH-04,Goods Issue,-15,2026-06-12,PO-PROD-00163
TXN-002353,MAT-00266,PLT-US-01,WH-01,Goods Issue,-122,2026-06-12,PO-PROD-00140
TXN-000356,MAT-00378,PLT-IN-03,WH-07,Goods Issue,-98,2026-06-12,PO-PROD-00146
TXN-001928,MAT-00378,PLT-IN-03,WH-07,Goods Issue,-230,2026-06-12,PO-PROD-00207
TXN-000879,MAT-00328,PLT-US-01,WH-01,Transfer,208,2026-06-12,PO-PROD-00101
TXN-000877,MAT-00191,PLT-IN-03,WH-07,Goods Receipt,43,2026-06-12,PO-00041
TXN-002056,MAT-00471,PLT-IN-03,WH-07,Goods Issue,-141,2026-06-12,PO-PROD-00141
TXN-000491,MAT-00190,PLT-US-01,WH-01,Goods Issue,-30,2026-06-12,PO-PROD-00077
TXN-000011,MAT-00348,PLT-IN-03,WH-07,Transfer,125,2026-06-12,PO-PROD-00127
TXN-002731,MAT-00461,PLT-US-01,WH-01,Goods Issue,-223,2026-06-12,PO-PROD-00201
TXN-003047,MAT-00235,PLT-IN-03,WH-07,Goods Receipt,24,2026-06-12,PO-00090
TXN-001324,MAT-00350,PLT-IN-03,WH-07,Adjustment,254,2026-06-12,PO-PROD-00185
TXN-001024,MAT-00285,PLT-DE-02,WH-04,Goods Receipt,82,2026-06-12,PO-00104
TXN-000716,MAT-00194,PLT-IN-03,WH-07,Goods Issue,-163,2026-06-12,PO-PROD-00135
TXN-001117,MAT-00086,PLT-DE-02,WH-04,Goods Issue,-105,2026-06-12,PO-PROD-00046
TXN-001408,MAT-00038,PLT-US-01,WH-01,Transfer,49,2026-06-12,PO-PROD-00033
TXN-000725,MAT-00276,PLT-US-01,WH-01,Goods Issue,-34,2026-06-12,PO-PROD-00017
TXN-000910,MAT-00260,PLT-DE-02,WH-04,Goods Issue,-211,2026-06-12,PO-PROD-00219
TXN-001326,MAT-00040,PLT-IN-03,WH-07,Goods Issue,-115,2026-06-12,PO-PROD-00017
TXN-000838,MAT-00021,PLT-DE-02,WH-04,Transfer,198,2026-06-12,PO-PROD-00079
TXN-001895,MAT-00040,PLT-IN-03,WH-07,Goods Issue,-259,2026-06-12,PO-PROD-00141
TXN-000087,MAT-00116,PLT-US-01,WH-01,Transfer,182,2026-06-12,PO-PROD-00143
TXN-002045,MAT-00458,PLT-US-01,WH-01,Goods Issue,-264,2026-06-12,PO-PROD-00129
TXN-002757,MAT-00189,PLT-US-01,WH-01,Goods Issue,-121,2026-06-13,PO-PROD-00076
TXN-001507,MAT-00266,PLT-US-01,WH-01,Goods Receipt,139,2026-06-13,PO-00139
TXN-000149,MAT-00462,PLT-IN-03,WH-07,Goods Issue,-291,2026-06-13,PO-PROD-00032
TXN-000857,MAT-00422,PLT-DE-02,WH-04,Goods Issue,-172,2026-06-13,PO-PROD-00035
TXN-002550,MAT-00464,PLT-IN-03,WH-07,Goods Receipt,222,2026-06-13,PO-00006
TXN-000123,MAT-00271,PLT-US-01,WH-01,Goods Issue,-95,2026-06-13,PO-PROD-00090
TXN-002142,MAT-00452,PLT-US-01,WH-01,Goods Receipt,234,2026-06-13,PO-00153
TXN-000060,MAT-00218,PLT-US-01,WH-01,Goods Receipt,5,2026-06-13,PO-00102
TXN-002034,MAT-00329,PLT-IN-03,WH-07,Goods Receipt,160,2026-06-13,PO-00021
TXN-000437,MAT-00091,PLT-US-01,WH-01,Goods Issue,-68,2026-06-13,PO-PROD-00029
TXN-002124,MAT-00201,PLT-IN-03,WH-07,Goods Issue,-194,2026-06-13,PO-PROD-00017
TXN-002031,MAT-00193,PLT-IN-03,WH-07,Goods Issue,-176,2026-06-13,PO-PROD-00121
TXN-000881,MAT-00078,PLT-IN-03,WH-07,Goods Receipt,198,2026-06-13,PO-00039
TXN-001178,MAT-00088,PLT-DE-02,WH-04,Goods Issue,-111,2026-06-13,PO-PROD-00157
TXN-002064,MAT-00380,PLT-IN-03,WH-07,Goods Issue,-250,2026-06-13,PO-PROD-00023
TXN-000368,MAT-00135,PLT-US-01,WH-01,Goods Issue,-215,2026-06-13,PO-PROD-00030
TXN-002382,MAT-00004,PLT-US-01,WH-01,Goods Receipt,44,2026-06-13,PO-00079
TXN-001953,MAT-00348,PLT-IN-03,WH-07,Transfer,164,2026-06-13,PO-PROD-00175
TXN-000262,MAT-00229,PLT-IN-03,WH-07,Goods Receipt,198,2026-06-13,PO-00029
TXN-002606,MAT-00241,PLT-DE-02,WH-04,Goods Receipt,258,2026-06-13,PO-00086
TXN-000250,MAT-00221,PLT-IN-03,WH-07,Goods Receipt,69,2026-06-13,PO-00050
TXN-001945,MAT-00498,PLT-IN-03,WH-07,Goods Receipt,254,2026-06-13,PO-00031
TXN-001036,MAT-00408,PLT-DE-02,WH-04,Goods Receipt,77,2026-06-13,PO-00095
TXN-002487,MAT-00457,PLT-DE-02,WH-04,Goods Receipt,269,2026-06-13,PO-00012
TXN-000425,MAT-00462,PLT-IN-03,WH-07,Goods Issue,-160,2026-06-13,PO-PROD-00144
TXN-002236,MAT-00281,PLT-IN-03,WH-07,Goods Receipt,193,2026-06-13,PO-00007
TXN-002227,MAT-00072,PLT-US-01,WH-01,Goods Receipt,199,2026-06-13,PO-00149
TXN-000021,MAT-00013,PLT-DE-02,WH-04,Goods Receipt,23,2026-06-13,PO-00101
TXN-002390,MAT-00334,PLT-IN-03,WH-07,Transfer,169,2026-06-13,PO-PROD-00127
TXN-000419,MAT-00345,PLT-DE-02,WH-04,Adjustment,201,2026-06-14,PO-PROD-00006
TXN-003108,MAT-00105,PLT-DE-02,WH-04,Transfer,91,2026-06-14,PO-PROD-00137
TXN-002498,MAT-00395,PLT-IN-03,WH-07,Goods Issue,-6,2026-06-14,PO-PROD-00034
TXN-000641,MAT-00281,PLT-IN-03,WH-07,Goods Issue,-127,2026-06-14,PO-PROD-00141
TXN-000579,MAT-00147,PLT-US-01,WH-01,Adjustment,64,2026-06-14,PO-PROD-00161
TXN-000255,MAT-00069,PLT-US-01,WH-01,Goods Issue,-69,2026-06-14,PO-PROD-00123
TXN-000083,MAT-00340,PLT-US-01,WH-01,Goods Issue,-127,2026-06-14,PO-PROD-00023
TXN-000339,MAT-00270,PLT-DE-02,WH-04,Goods Issue,-221,2026-06-14,PO-PROD-00049
TXN-002961,MAT-00072,PLT-US-01,WH-01,Goods Issue,-89,2026-06-14,PO-PROD-00067
TXN-002058,MAT-00373,PLT-DE-02,WH-04,Transfer,57,2026-06-14,PO-PROD-00062
TXN-002854,MAT-00199,PLT-DE-02,WH-04,Transfer,108,2026-06-14,PO-PROD-00143
TXN-002087,MAT-00006,PLT-DE-02,WH-04,Transfer,299,2026-06-14,PO-PROD-00158
TXN-002112,MAT-00262,PLT-IN-03,WH-07,Transfer,128,2026-06-14,PO-PROD-00048
TXN-001028,MAT-00029,PLT-IN-03,WH-07,Goods Receipt,290,2026-06-14,PO-00020
TXN-001799,MAT-00121,PLT-US-01,WH-01,Goods Issue,-268,2026-06-14,PO-PROD-00043
TXN-000726,MAT-00395,PLT-IN-03,WH-07,Goods Issue,-258,2026-06-14,PO-PROD-00036
TXN-001619,MAT-00174,PLT-IN-03,WH-07,Goods Issue,-274,2026-06-14,PO-PROD-00023
TXN-000694,MAT-00037,PLT-US-01,WH-01,Transfer,101,2026-06-14,PO-PROD-00006
TXN-001188,MAT-00157,PLT-IN-03,WH-07,Goods Receipt,106,2026-06-14,PO-00106
TXN-001461,MAT-00167,PLT-US-01,WH-01,Goods Receipt,160,2026-06-14,PO-00119
TXN-001193,MAT-00490,PLT-DE-02,WH-04,Adjustment,208,2026-06-14,PO-PROD-00190
TXN-001843,MAT-00335,PLT-DE-02,WH-04,Transfer,84,2026-06-14,PO-PROD-00066
TXN-001706,MAT-00498,PLT-IN-03,WH-07,Goods Receipt,198,2026-06-14,PO-00130
TXN-002745,MAT-00210,PLT-US-01,WH-01,Goods Issue,-145,2026-06-14,PO-PROD-00099
TXN-001290,MAT-00351,PLT-IN-03,WH-07,Transfer,141,2026-06-14,PO-PROD-00193
TXN-002925,MAT-00336,PLT-US-01,WH-01,Goods Issue,-20,2026-06-14,PO-PROD-00206
TXN-002526,MAT-00263,PLT-DE-02,WH-04,Adjustment,299,2026-06-14,PO-PROD-00031
TXN-002521,MAT-00441,PLT-US-01,WH-01,Goods Receipt,28,2026-06-14,PO-00084
TXN-002517,MAT-00456,PLT-DE-02,WH-04,Goods Receipt,142,2026-06-14,PO-00143
TXN-001553,MAT-00123,PLT-US-01,WH-01,Goods Issue,-37,2026-06-14,PO-PROD-00038
TXN-002775,MAT-00497,PLT-IN-03,WH-07,Goods Issue,-65,2026-06-14,PO-PROD-00135
TXN-001645,MAT-00086,PLT-DE-02,WH-04,Transfer,163,2026-06-14,PO-PROD-00133
TXN-002751,MAT-00271,PLT-US-01,WH-01,Adjustment,48,2026-06-14,PO-PROD-00067
TXN-001328,MAT-00499,PLT-US-01,WH-01,Transfer,178,2026-06-14,PO-PROD-00128
TXN-002666,MAT-00235,PLT-IN-03,WH-07,Goods Receipt,218,2026-06-14,PO-00019
TXN-002809,MAT-00270,PLT-DE-02,WH-04,Adjustment,269,2026-06-15,PO-PROD-00206
TXN-000291,MAT-00237,PLT-US-01,WH-01,Goods Receipt,257,2026-06-15,PO-00011
TXN-002369,MAT-00389,PLT-IN-03,WH-07,Goods Issue,-149,2026-06-15,PO-PROD-00076
TXN-001593,MAT-00107,PLT-US-01,WH-01,Goods Issue,-289,2026-06-15,PO-PROD-00182
TXN-002071,MAT-00337,PLT-DE-02,WH-04,Goods Issue,-256,2026-06-15,PO-PROD-00166
TXN-000710,MAT-00153,PLT-IN-03,WH-07,Goods Issue,-160,2026-06-15,PO-PROD-00183
TXN-002696,MAT-00424,PLT-IN-03,WH-07,Goods Issue,-114,2026-06-15,PO-PROD-00086
TXN-001485,MAT-00323,PLT-IN-03,WH-07,Goods Issue,-173,2026-06-15,PO-PROD-00161
TXN-001112,MAT-00161,PLT-IN-03,WH-07,Goods Issue,-34,2026-06-15,PO-PROD-00139
TXN-000121,MAT-00068,PLT-IN-03,WH-07,Goods Issue,-206,2026-06-15,PO-PROD-00128
TXN-000470,MAT-00069,PLT-US-01,WH-01,Goods Receipt,199,2026-06-15,PO-00119
TXN-002684,MAT-00072,PLT-IN-03,WH-07,Adjustment,286,2026-06-15,PO-PROD-00162
TXN-002314,MAT-00470,PLT-IN-03,WH-07,Goods Receipt,9,2026-06-15,PO-00096
TXN-001718,MAT-00453,PLT-DE-02,WH-04,Goods Issue,-110,2026-06-15,PO-PROD-00123
TXN-001552,MAT-00187,PLT-DE-02,WH-04,Goods Issue,-187,2026-06-15,PO-PROD-00187
TXN-002408,MAT-00283,PLT-IN-03,WH-07,Goods Receipt,259,2026-06-15,PO-00029
TXN-001229,MAT-00387,PLT-US-01,WH-01,Goods Receipt,131,2026-06-15,PO-00027
TXN-000131,MAT-00483,PLT-IN-03,WH-07,Goods Issue,-202,2026-06-15,PO-PROD-00191
TXN-000648,MAT-00129,PLT-US-01,WH-01,Goods Receipt,293,2026-06-15,PO-00045
TXN-001564,MAT-00036,PLT-US-01,WH-01,Goods Issue,-176,2026-06-15,PO-PROD-00214
TXN-002972,MAT-00346,PLT-IN-03,WH-07,Transfer,183,2026-06-15,PO-PROD-00170
TXN-001733,MAT-00177,PLT-IN-03,WH-07,Adjustment,106,2026-06-15,PO-PROD-00204
TXN-000282,MAT-00318,PLT-US-01,WH-01,Goods Issue,-277,2026-06-15,PO-PROD-00173
TXN-000634,MAT-00002,PLT-US-01,WH-01,Transfer,197,2026-06-15,PO-PROD-00096
TXN-000176,MAT-00223,PLT-IN-03,WH-07,Goods Issue,-206,2026-06-15,PO-PROD-00181
TXN-001997,MAT-00075,PLT-IN-03,WH-07,Goods Issue,-194,2026-06-15,PO-PROD-00209
TXN-001534,MAT-00025,PLT-DE-02,WH-04,Goods Receipt,31,2026-06-15,PO-00086
TXN-001991,MAT-00335,PLT-DE-02,WH-04,Goods Issue,-289,2026-06-15,PO-PROD-00054
TXN-002756,MAT-00474,PLT-IN-03,WH-07,Goods Receipt,42,2026-06-15,PO-00006
TXN-001596,MAT-00323,PLT-IN-03,WH-07,Transfer,236,2026-06-16,PO-PROD-00197
TXN-000085,MAT-00351,PLT-IN-03,WH-07,Goods Receipt,88,2026-06-16,PO-00048
TXN-000553,MAT-00307,PLT-IN-03,WH-07,Goods Issue,-41,2026-06-16,PO-PROD-00042
TXN-000111,MAT-00328,PLT-US-01,WH-01,Goods Issue,-242,2026-06-16,PO-PROD-00057
TXN-001915,MAT-00376,PLT-IN-03,WH-07,Adjustment,27,2026-06-16,PO-PROD-00185
TXN-001453,MAT-00058,PLT-DE-02,WH-04,Goods Issue,-169,2026-06-16,PO-PROD-00151
TXN-000325,MAT-00263,PLT-DE-02,WH-04,Goods Receipt,56,2026-06-16,PO-00036
TXN-002870,MAT-00385,PLT-DE-02,WH-04,Goods Issue,-177,2026-06-16,PO-PROD-00080
TXN-000129,MAT-00384,PLT-IN-03,WH-07,Transfer,24,2026-06-16,PO-PROD-00031
TXN-000777,MAT-00055,PLT-DE-02,WH-04,Goods Receipt,74,2026-06-16,PO-00127
TXN-002657,MAT-00453,PLT-DE-02,WH-04,Adjustment,68,2026-06-16,PO-PROD-00112
TXN-001715,MAT-00432,PLT-IN-03,WH-07,Goods Receipt,258,2026-06-16,PO-00030
TXN-002053,MAT-00280,PLT-DE-02,WH-04,Goods Issue,-230,2026-06-16,PO-PROD-00104
TXN-000610,MAT-00417,PLT-DE-02,WH-04,Goods Receipt,99,2026-06-16,PO-00076
TXN-000127,MAT-00380,PLT-IN-03,WH-07,Goods Receipt,298,2026-06-16,PO-00018
